"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -1.163310908,      0.4108112396,      -5.930719175,       4.935412129,      -9.197144766
          0,           0,           1,      -1.221617309,      0.3676078439,      -1.216947666,       4.876581233,       -9.22785622
          0,           0,           2,      -1.295402728,      0.3671570637,     -0.9487489155,       4.802308128,      -9.295197829
          0,           0,           3,      -1.369871897,       0.389210831,     -0.7386624377,       4.727984666,      -9.373919285
          0,           0,           4,      -1.434368784,      0.4067949661,     -0.5616442785,       4.664472849,      -9.445284105
          0,           0,           5,      -1.483414469,      0.3908063334,     -0.4309233205,       4.615940965,      -9.492789623
          0,           0,           6,      -1.518502144,      0.3511085931,     -0.3818079971,       4.580434427,      -9.535169237
          0,           0,           7,      -1.561508805,      0.2921254997,     -0.3251776282,       4.536441781,      -9.588806142
          0,           0,           8,      -1.622918066,      0.2308983823,     -0.3306467774,       4.475042969,      -9.653439323
          0,           0,           9,      -1.676846408,      0.1685386536,     -0.3588237184,       4.421213264,      -9.723381971
          0,           0,          10,      -1.725225501,      0.1144753002,      -0.379070658,       4.372444972,      -9.789832841
          0,           0,          11,      -1.766632866,     0.08547400842,      -0.390704815,        4.33198938,      -9.847281609
          0,           0,          12,      -1.819326527,     0.06042004943,     -0.4215703962,       4.278959014,      -9.891674141
          0,           0,          13,      -1.865596143,    -0.00148537005,     -0.4573890079,       4.233430653,      -9.927309291
          0,           0,          14,      -1.899754011,    -0.04323909742,      -0.485709155,       4.199809843,      -9.958217976
          0,           0,          15,       -1.92560198,    -0.07755478283,     -0.4977767487,        4.17362265,      -9.985416719
          0,           0,          16,      -1.948802462,     -0.1063241081,     -0.5105746524,       4.150546924,      -10.01017551
          0,           0,          17,      -1.968438846,     -0.1307692561,     -0.5043625038,       4.130904826,      -10.03164418
          0,           0,          18,       -1.98751162,     -0.1505646479,     -0.5142717468,        4.11187116,      -10.05125769
          0,           0,          19,      -2.003323114,     -0.1673383233,     -0.5195317936,       4.095998424,       -10.0696527
